#EEP   M/Mo    LogTeff  LogG   LogL/Lo F435W   F475W   F502N   F550M   F555W   F606W   F625W   F658N   F660N   F775W   F814W   F850LP  
 175  0.881154  3.7835  3.5569  0.9136  3.0277  2.8560  2.7249  2.5126  2.5929  2.4238  2.2845  2.0932  2.1363  1.9798  1.9405  1.8388
 176  0.881504  3.7783  3.5334  0.9163  3.0454  2.8650  2.7283  2.5089  2.5920  2.4171  2.2737  2.0777  2.1224  1.9600  1.9195  1.8143
 177  0.881849  3.7733  3.5110  0.9190  3.0611  2.8728  2.7310  2.5057  2.5912  2.4113  2.2644  2.0647  2.1103  1.9427  1.9009  1.7923
 178  0.882193  3.7688  3.4904  0.9219  3.0741  2.8788  2.7324  2.5022  2.5897  2.4055  2.2557  2.0528  2.0992  1.9270  1.8840  1.7724
 179  0.882538  3.7647  3.4704  0.9256  3.0842  2.8823  2.7317  2.4968  2.5863  2.3981  2.2456  2.0400  2.0869  1.9105  1.8664  1.7519
 180  0.882869  3.7613  3.4519  0.9305  3.0883  2.8807  2.7264  2.4877  2.5787  2.3872  2.2325  2.0245  2.0720  1.8920  1.8470  1.7300
 181  0.883164  3.7587  3.4350  0.9372  3.0845  2.8725  2.7154  2.4737  2.5659  2.3718  2.2153  2.0055  2.0535  1.8708  1.8251  1.7062
 182  0.883466  3.7563  3.4168  0.9460  3.0744  2.8582  2.6985  2.4541  2.5474  2.3510  2.1930  1.9814  2.0299  1.8447  1.7983  1.6777
 183  0.883761  3.7542  3.3983  0.9563  3.0590  2.8392  2.6772  2.4305  2.5247  2.3263  2.1670  1.9540  2.0029  1.8155  1.7685  1.6464
 184  0.884050  3.7525  3.3795  0.9682  3.0383  2.8155  2.6515  2.4029  2.4979  2.2978  2.1374  1.9232  1.9724  1.7831  1.7357  1.6122
 185  0.884333  3.7509  3.3608  0.9806  3.0156  2.7899  2.6242  2.3738  2.4695  2.2679  2.1064  1.8910  1.9407  1.7497  1.7018  1.5770
 186  0.884611  3.7495  3.3419  0.9940  2.9894  2.7613  2.5940  2.3421  2.4384  2.2354  2.0731  1.8567  1.9066  1.7142  1.6659  1.5401
 187  0.884884  3.7482  3.3231  1.0080  2.9606  2.7303  2.5617  2.3084  2.4053  2.2012  2.0380  1.8207  1.8710  1.6772  1.6286  1.5018
 188  0.885154  3.7471  3.3042  1.0223  2.9310  2.6987  2.5288  2.2741  2.3716  2.1663  2.0023  1.7841  1.8347  1.6397  1.5907  1.4631
 189  0.885421  3.7460  3.2853  1.0372  2.8993  2.6651  2.4941  2.2382  2.3361  2.1297  1.9652  1.7461  1.7969  1.6009  1.5516  1.4232
 190  0.885686  3.7450  3.2664  1.0524  2.8668  2.6308  2.4587  2.2016  2.3000  2.0926  1.9274  1.7075  1.7586  1.5616  1.5120  1.3828
 191  0.885947  3.7441  3.2474  1.0679  2.8331  2.5954  2.4223  2.1641  2.2629  2.0546  1.8888  1.6680  1.7194  1.5215  1.4716  1.3417
 192  0.886207  3.7433  3.2283  1.0837  2.7983  2.5590  2.3850  2.1256  2.2249  2.0157  1.8493  1.6277  1.6793  1.4806  1.4305  1.2999
 193  0.886464  3.7425  3.2091  1.0997  2.7631  2.5222  2.3473  2.0868  2.1864  1.9764  1.8094  1.5870  1.6390  1.4393  1.3890  1.2578
 194  0.886719  3.7417  3.1899  1.1160  2.7269  2.4845  2.3087  2.0472  2.1472  1.9364  1.7688  1.5457  1.5979  1.3975  1.3469  1.2150
 195  0.886972  3.7409  3.1705  1.1325  2.6900  2.4461  2.2695  2.0070  2.1074  1.8957  1.7276  1.5037  1.5562  1.3550  1.3041  1.1717
 196  0.887222  3.7402  3.1509  1.1492  2.6525  2.4072  2.2297  1.9663  2.0670  1.8545  1.6859  1.4613  1.5140  1.3120  1.2610  1.1280
 197  0.887471  3.7395  3.1313  1.1662  2.6143  2.3676  2.1893  1.9250  2.0261  1.8128  1.6437  1.4184  1.4714  1.2687  1.2174  1.0838
 198  0.887716  3.7388  3.1114  1.1834  2.5751  2.3272  2.1481  1.8829  1.9843  1.7703  1.6008  1.3748  1.4280  1.2246  1.1731  1.0389
 199  0.887956  3.7381  3.0910  1.2012  2.5347  2.2855  2.1056  1.8396  1.9413  1.7266  1.5566  1.3300  1.3834  1.1793  1.1275  0.9928
 200  0.888188  3.7374  3.0701  1.2195  2.4930  2.2425  2.0618  1.7949  1.8970  1.6815  1.5111  1.2838  1.3375  1.1326  1.0806  0.9453
 201  0.888415  3.7367  3.0486  1.2383  2.4501  2.1983  2.0168  1.7491  1.8515  1.6353  1.4644  1.2365  1.2904  1.0848  1.0326  0.8967
 202  0.888636  3.7361  3.0268  1.2575  2.4062  2.1530  1.9708  1.7023  1.8049  1.5881  1.4167  1.1882  1.2422  1.0359  0.9835  0.8470
 203  0.888850  3.7354  3.0045  1.2771  2.3612  2.1067  1.9237  1.6543  1.7573  1.5397  1.3679  1.1387  1.1930  0.9859  0.9333  0.7962
 204  0.889059  3.7346  2.9816  1.2971  2.3156  2.0597  1.8759  1.6057  1.7090  1.4906  1.3183  1.0885  1.1431  0.9352  0.8823  0.7446
 205  0.889262  3.7338  2.9581  1.3174  2.2694  2.0120  1.8274  1.5562  1.6598  1.4407  1.2679  1.0375  1.0922  0.8835  0.8304  0.6920
 206  0.889459  3.7330  2.9344  1.3381  2.2224  1.9635  1.7780  1.5060  1.6099  1.3901  1.2168  0.9857  1.0407  0.8311  0.7777  0.6387
 207  0.889652  3.7322  2.9103  1.3590  2.1748  1.9144  1.7280  1.4550  1.5593  1.3387  1.1649  0.9332  0.9884  0.7779  0.7243  0.5845
 208  0.889839  3.7314  2.8860  1.3803  2.1264  1.8646  1.6773  1.4034  1.5081  1.2866  1.1123  0.8800  0.9354  0.7241  0.6702  0.5298
 209  0.890021  3.7306  2.8612  1.4018  2.0776  1.8142  1.6259  1.3511  1.4561  1.2339  1.0591  0.8260  0.8817  0.6695  0.6153  0.4743
 210  0.890197  3.7297  2.8362  1.4235  2.0282  1.7632  1.5741  1.2983  1.4036  1.1806  1.0053  0.7716  0.8274  0.6143  0.5599  0.4181
 211  0.890368  3.7289  2.8108  1.4456  1.9785  1.7118  1.5216  1.2448  1.3506  1.1266  0.9508  0.7164  0.7725  0.5585  0.5038  0.3612
 212  0.890534  3.7280  2.7851  1.4678  1.9283  1.6599  1.4688  1.1909  1.2970  1.0723  0.8959  0.6608  0.7171  0.5022  0.4472  0.3039
 213  0.890695  3.7271  2.7592  1.4902  1.8777  1.6075  1.4155  1.1365  1.2430  1.0173  0.8404  0.6047  0.6611  0.4452  0.3899  0.2459
 214  0.890850  3.7262  2.7329  1.5129  1.8269  1.5548  1.3618  1.0816  1.1886  0.9620  0.7844  0.5480  0.6047  0.3878  0.3322  0.1874
 215  0.891000  3.7252  2.7063  1.5358  1.7757  1.5017  1.3076  1.0263  1.1336  0.9061  0.7280  0.4909  0.5477  0.3297  0.2739  0.1283
 216  0.891146  3.7243  2.6796  1.5588  1.7241  1.4482  1.2531  0.9705  1.0783  0.8498  0.6711  0.4333  0.4904  0.2713  0.2151  0.0688
 217  0.891171  3.7241  2.6749  1.5629  1.7149  1.4388  1.2434  0.9607  1.0685  0.8399  0.6610  0.4231  0.4802  0.2610  0.2048  0.0583
 218  0.891196  3.7240  2.6701  1.5670  1.7057  1.4292  1.2337  0.9507  1.0587  0.8298  0.6509  0.4128  0.4700  0.2506  0.1943  0.0476
 219  0.891221  3.7238  2.6653  1.5711  1.6966  1.4197  1.2240  0.9408  1.0488  0.8198  0.6408  0.4026  0.4598  0.2402  0.1838  0.0370
 220  0.891246  3.7236  2.6605  1.5753  1.6874  1.4102  1.2142  0.9308  1.0389  0.8097  0.6305  0.3923  0.4495  0.2296  0.1732  0.0263
 221  0.891270  3.7234  2.6556  1.5795  1.6782  1.4005  1.2044  0.9207  1.0289  0.7995  0.6202  0.3818  0.4391  0.2191  0.1626  0.0155
 222  0.891295  3.7233  2.6509  1.5836  1.6690  1.3910  1.1947  0.9108  1.0191  0.7895  0.6101  0.3716  0.4289  0.2086  0.1521  0.0049
 223  0.891320  3.7231  2.6460  1.5878  1.6596  1.3813  1.1847  0.9006  1.0090  0.7792  0.5997  0.3611  0.4184  0.1980  0.1414 -0.0060
 224  0.891344  3.7229  2.6410  1.5920  1.6503  1.3715  1.1748  0.8905  0.9989  0.7689  0.5893  0.3505  0.4079  0.1873  0.1306 -0.0169
 225  0.891369  3.7227  2.6361  1.5962  1.6409  1.3618  1.1648  0.8803  0.9888  0.7586  0.5789  0.3400  0.3974  0.1766  0.1199 -0.0278
 226  0.891393  3.7226  2.6312  1.6005  1.6316  1.3521  1.1549  0.8701  0.9787  0.7484  0.5685  0.3295  0.3869  0.1659  0.1091 -0.0387
 227  0.891623  3.7208  2.5825  1.6423  1.5392  1.2558  1.0565  0.7694  0.8789  0.6466  0.4656  0.2252  0.2831  0.0600  0.0026 -0.1467
 228  0.891835  3.7190  2.5337  1.6839  1.4477  1.1603  0.9587  0.6692  0.7796  0.5454  0.3631  0.1214  0.1798 -0.0456 -0.1035 -0.2545
 229  0.892029  3.7172  2.4855  1.7250  1.3585  1.0669  0.8628  0.5708  0.6822  0.4459  0.2623  0.0192  0.0781 -0.1496 -0.2082 -0.3607
 230  0.892197  3.7153  2.4402  1.7630  1.2773  0.9812  0.7747  0.4800  0.5924  0.3539  0.1690 -0.0755 -0.0163 -0.2462 -0.3054 -0.4595
 231  0.892363  3.7134  2.3921  1.8033  1.1918  0.8909  0.6818  0.3841  0.4976  0.2568  0.0704 -0.1757 -0.1161 -0.3484 -0.4083 -0.5642
 232  0.892516  3.7114  2.3440  1.8434  1.1075  0.8015  0.5898  0.2889  0.4036  0.1603 -0.0276 -0.2753 -0.2153 -0.4501 -0.5107 -0.6684
 233  0.892656  3.7094  2.2967  1.8828  1.0253  0.7143  0.4999  0.1958  0.3117  0.0659 -0.1236 -0.3728 -0.3125 -0.5498 -0.6111 -0.7706
 234  0.892785  3.7074  2.2500  1.9216  0.9449  0.6287  0.4117  0.1043  0.2214 -0.0270 -0.2180 -0.4688 -0.4083 -0.6481 -0.7101 -0.8714
 235  0.892907  3.7053  2.2021  1.9613  0.8635  0.5417  0.3219  0.0111  0.1295 -0.1216 -0.3143 -0.5667 -0.5059 -0.7484 -0.8112 -0.9744
 236  0.893015  3.7033  2.1571  1.9984  0.7879  0.4608  0.2383 -0.0759  0.0437 -0.2100 -0.4043 -0.6582 -0.5971 -0.8423 -0.9057 -1.0707
 237  0.893118  3.7013  2.1112  2.0362  0.7114  0.3788  0.1535 -0.1643 -0.0434 -0.2998 -0.4958 -0.7512 -0.6898 -0.9378 -1.0020 -1.1689
 238  0.893212  3.6993  2.0664  2.0730  0.6377  0.2994  0.0714 -0.2499 -0.1277 -0.3869 -0.5846 -0.8414 -0.7799 -1.0306 -1.0956 -1.2643
 239  0.893301  3.6972  2.0211  2.1101  0.5643  0.2201 -0.0108 -0.3358 -0.2123 -0.4743 -0.6737 -0.9321 -0.8703 -1.1239 -1.1896 -1.3603
 240  0.893383  3.6952  1.9774  2.1456  0.4950  0.1449 -0.0889 -0.4176 -0.2927 -0.5577 -0.7588 -1.0187 -0.9566 -1.2132 -1.2797 -1.4523
 241  0.893460  3.6931  1.9349  2.1800  0.4291  0.0730 -0.1636 -0.4962 -0.3699 -0.6378 -0.8406 -1.1020 -1.0398 -1.2992 -1.3666 -1.5412
 242  0.893531  3.6913  1.8974  2.2101  0.3717  0.0101 -0.2290 -0.5650 -0.4375 -0.7080 -0.9124 -1.1750 -1.1128 -1.3748 -1.4428 -1.6193
 243  0.893597  3.6901  1.8716  2.2312  0.3314 -0.0339 -0.2747 -0.6130 -0.4846 -0.7569 -0.9624 -1.2259 -1.1636 -1.4273 -1.4959 -1.6735
 244  0.893663  3.6901  1.8698  2.2332  0.3258 -0.0393 -0.2801 -0.6183 -0.4900 -0.7622 -0.9676 -1.2311 -1.1688 -1.4324 -1.5009 -1.6785
 245  0.893733  3.6901  1.8651  2.2380  0.3136 -0.0515 -0.2923 -0.6305 -0.5022 -0.7744 -0.9798 -1.2433 -1.1810 -1.4446 -1.5131 -1.6907
 246  0.893803  3.6874  1.8120  2.2802  0.2361 -0.1373 -0.3818 -0.7254 -0.5952 -0.8714 -1.0792 -1.3446 -1.2822 -1.5498 -1.6194 -1.7996
 247  0.893867  3.6848  1.7613  2.3206  0.1619 -0.2196 -0.4676 -0.8162 -0.6842 -0.9644 -1.1744 -1.4416 -1.3792 -1.6504 -1.7211 -1.9039
 248  0.893925  3.6823  1.7120  2.3599  0.0905 -0.2988 -0.5502 -0.9040 -0.7702 -1.0542 -1.2665 -1.5354 -1.4731 -1.7480 -1.8197 -2.0050
 249  0.893979  3.6799  1.6639  2.3982  0.0217 -0.3755 -0.6303 -0.9892 -0.8536 -1.1415 -1.3560 -1.6266 -1.5643 -1.8429 -1.9156 -2.1035
 250  0.894027  3.6775  1.6174  2.4351 -0.0437 -0.4487 -0.7069 -1.0708 -0.9335 -1.2252 -1.4420 -1.7141 -1.6520 -1.9342 -2.0079 -2.1983
 251  0.894073  3.6751  1.5711  2.4719 -0.1079 -0.5210 -0.7826 -1.1518 -1.0125 -1.3083 -1.5274 -1.8011 -1.7391 -2.0250 -2.0998 -2.2927
 252  0.894115  3.6727  1.5257  2.5080 -0.1700 -0.5912 -0.8562 -1.2307 -1.0896 -1.3894 -1.6108 -1.8861 -1.8244 -2.1140 -2.1897 -2.3851
 253  0.894153  3.6704  1.4816  2.5428 -0.2283 -0.6578 -0.9262 -1.3061 -1.1632 -1.4672 -1.6909 -1.9678 -1.9063 -2.1996 -2.2764 -2.4742
 254  0.894188  3.6680  1.4379  2.5769 -0.2837 -0.7218 -0.9936 -1.3794 -1.2344 -1.5428 -1.7690 -2.0474 -1.9861 -2.2833 -2.3612 -2.5617
 255  0.894220  3.6657  1.3950  2.6104 -0.3371 -0.7839 -1.0591 -1.4507 -1.3037 -1.6165 -1.8451 -2.1250 -2.0641 -2.3652 -2.4442 -2.6472
 256  0.894251  3.6633  1.3523  2.6437 -0.3890 -0.8447 -1.1234 -1.5210 -1.3720 -1.6893 -1.9205 -2.2018 -2.1413 -2.4464 -2.5265 -2.7321
 257  0.894279  3.6610  1.3110  2.6758 -0.4384 -0.9029 -1.1849 -1.5885 -1.4375 -1.7593 -1.9929 -2.2755 -2.2154 -2.5246 -2.6057 -2.8139
 258  0.894305  3.6587  1.2705  2.7073 -0.4856 -0.9589 -1.2441 -1.6539 -1.5008 -1.8272 -2.0633 -2.3472 -2.2875 -2.6008 -2.6829 -2.8938
 259  0.894330  3.6565  1.2307  2.7381 -0.5310 -1.0131 -1.3016 -1.7175 -1.5624 -1.8933 -2.1319 -2.4171 -2.3578 -2.6752 -2.7584 -2.9719
 260  0.894352  3.6543  1.1918  2.7682 -0.5745 -1.0654 -1.3572 -1.7792 -1.6220 -1.9575 -2.1986 -2.4851 -2.4262 -2.7477 -2.8321 -3.0481
 261  0.894374  3.6521  1.1530  2.7981 -0.6168 -1.1165 -1.4116 -1.8398 -1.6805 -2.0207 -2.2643 -2.5520 -2.4937 -2.8194 -2.9048 -3.1235
 262  0.894393  3.6499  1.1151  2.8274 -0.6572 -1.1657 -1.4641 -1.8982 -1.7369 -2.0818 -2.3279 -2.6168 -2.5591 -2.8890 -2.9756 -3.1969
 263  0.894412  3.6477  1.0779  2.8560 -0.6957 -1.2129 -1.5146 -1.9548 -1.7913 -2.1411 -2.3897 -2.6797 -2.6227 -2.9568 -3.0445 -3.2685
 264  0.894429  3.6456  1.0414  2.8840 -0.7323 -1.2582 -1.5631 -2.0093 -1.8439 -2.1984 -2.4495 -2.7407 -2.6843 -3.0227 -3.1116 -3.3382
 265  0.894446  3.6435  1.0057  2.9113 -0.7673 -1.3018 -1.6099 -2.0622 -1.8946 -2.2540 -2.5076 -2.7999 -2.7442 -3.0869 -3.1769 -3.4062
 266  0.894461  3.6414  0.9701  2.9383 -0.7998 -1.3434 -1.6550 -2.1137 -1.9438 -2.3084 -2.5646 -2.8582 -2.8031 -3.1502 -3.2413 -3.4734
 267  0.894475  3.6392  0.9351  2.9647 -0.8301 -1.3830 -1.6982 -2.1634 -1.9912 -2.3610 -2.6199 -2.9147 -2.8604 -3.2118 -3.3040 -3.5389
 268  0.894489  3.6371  0.9004  2.9907 -0.8591 -1.4213 -1.7401 -2.2120 -2.0374 -2.4126 -2.6741 -2.9703 -2.9167 -3.2724 -3.3659 -3.6035
 269  0.894502  3.6350  0.8668  3.0159 -0.8862 -1.4576 -1.7798 -2.2585 -2.0815 -2.4620 -2.7262 -3.0237 -2.9708 -3.3308 -3.4254 -3.6657
 270  0.894514  3.6329  0.8334  3.0410 -0.9121 -1.4930 -1.8187 -2.3043 -2.1249 -2.5108 -2.7777 -3.0766 -3.0244 -3.3887 -3.4845 -3.7276
 271  0.894525  3.6308  0.8006  3.0656 -0.9367 -1.5269 -1.8560 -2.3487 -2.1667 -2.5582 -2.8278 -3.1281 -3.0766 -3.4452 -3.5422 -3.7880
 272  0.894536  3.6288  0.7685  3.0896 -0.9596 -1.5593 -1.8917 -2.3915 -2.2070 -2.6040 -2.8763 -3.1780 -3.1272 -3.5002 -3.5983 -3.8468
 273  0.894546  3.6268  0.7369  3.1132 -0.9817 -1.5906 -1.9263 -2.4333 -2.2462 -2.6488 -2.9238 -3.2269 -3.1767 -3.5541 -3.6534 -3.9046
 274  0.894556  3.6249  0.7062  3.1362 -1.0024 -1.6204 -1.9593 -2.4735 -2.2839 -2.6921 -2.9697 -3.2743 -3.2247 -3.6064 -3.7069 -3.9607
 275  0.894565  3.6229  0.6759  3.1588 -1.0220 -1.6492 -1.9912 -2.5127 -2.3205 -2.7343 -3.0145 -3.3206 -3.2716 -3.6576 -3.7592 -4.0157
 276  0.894574  3.6211  0.6465  3.1808 -1.0406 -1.6766 -2.0219 -2.5504 -2.3557 -2.7750 -3.0579 -3.3654 -3.3170 -3.7072 -3.8100 -4.0691
 277  0.894582  3.6193  0.6178  3.2023 -1.0583 -1.7031 -2.0515 -2.5870 -2.3897 -2.8147 -3.1001 -3.4091 -3.3612 -3.7556 -3.8595 -4.1211
 278  0.894590  3.6175  0.5900  3.2231 -1.0749 -1.7282 -2.0796 -2.6221 -2.4224 -2.8528 -3.1407 -3.4512 -3.4037 -3.8023 -3.9072 -4.1714
 279  0.894598  3.6159  0.5642  3.2425 -1.0900 -1.7513 -2.1054 -2.6545 -2.4524 -2.8880 -3.1783 -3.4903 -3.4432 -3.8456 -3.9516 -4.2181
