#EEP   M/Mo    LogTeff  LogG   LogL/Lo F435W   F475W   F502N   F550M   F555W   F606W   F625W   F658N   F660N   F775W   F814W   F850LP  
 174  0.865620  3.8091  3.5726  0.9927  2.7202  2.5669  2.4451  2.2625  2.3340  2.1894  2.0667  1.9047  1.9341  1.8084  1.7786  1.7009
 175  0.866054  3.8034  3.5444  0.9979  2.7287  2.5686  2.4423  2.2531  2.3270  2.1769  2.0503  1.8822  1.9138  1.7827  1.7513  1.6694
 176  0.866508  3.7972  3.5158  1.0023  2.7414  2.5737  2.4423  2.2463  2.3228  2.1670  2.0363  1.8624  1.8959  1.7589  1.7258  1.6395
 177  0.866979  3.7907  3.4876  1.0045  2.7625  2.5864  2.4499  2.2462  2.3255  2.1636  2.0286  1.8481  1.8840  1.7406  1.7057  1.6146
 178  0.867463  3.7840  3.4608  1.0049  2.7899  2.6056  2.4647  2.2525  2.3348  2.1667  2.0274  1.8395  1.8784  1.7284  1.6916  1.5952
 179  0.867957  3.7775  3.4361  1.0040  2.8238  2.6286  2.4803  2.2598  2.3453  2.1704  2.0263  1.8324  1.8732  1.7167  1.6781  1.5770
 180  0.868463  3.7715  3.4126  1.0036  2.8573  2.6491  2.4913  2.2634  2.3520  2.1704  2.0216  1.8225  1.8642  1.7023  1.6621  1.5570
 181  0.868946  3.7665  3.3901  1.0064  2.8768  2.6591  2.4950  2.2609  2.3519  2.1653  2.0130  1.8098  1.8526  1.6859  1.6442  1.5354
 182  0.869308  3.7633  3.3731  1.0107  2.8832  2.6595  2.4916  2.2535  2.3461  2.1563  2.0019  1.7960  1.8396  1.6697  1.6271  1.5158
 183  0.869667  3.7605  3.3556  1.0172  2.8821  2.6530  2.4817  2.2401  2.3341  2.1415  1.9852  1.7772  1.8214  1.6486  1.6052  1.4918
 184  0.870018  3.7582  3.3372  1.0264  2.8722  2.6385  2.4642  2.2198  2.3149  2.1200  1.9621  1.7522  1.7970  1.6217  1.5777  1.4625
 185  0.870359  3.7561  3.3183  1.0372  2.8566  2.6188  2.4419  2.1950  2.2911  2.0941  1.9349  1.7235  1.7686  1.5913  1.5466  1.4299
 186  0.870690  3.7543  3.2992  1.0491  2.8372  2.5958  2.4166  2.1674  2.2644  2.0656  1.9051  1.6923  1.7379  1.5587  1.5135  1.3953
 187  0.871012  3.7527  3.2798  1.0625  2.8126  2.5682  2.3870  2.1360  2.2337  2.0334  1.8719  1.6579  1.7038  1.5230  1.4774  1.3580
 188  0.871329  3.7513  3.2604  1.0762  2.7866  2.5392  2.3563  2.1035  2.2020  2.0002  1.8377  1.6226  1.6688  1.4865  1.4404  1.3199
 189  0.871640  3.7500  3.2409  1.0908  2.7576  2.5077  2.3231  2.0689  2.1679  1.9648  1.8015  1.5855  1.6319  1.4483  1.4019  1.2803
 190  0.871946  3.7488  3.2212  1.1059  2.7268  2.4745  2.2885  2.0329  2.1324  1.9282  1.7642  1.5472  1.5939  1.4091  1.3623  1.2398
 191  0.872248  3.7477  3.2015  1.1212  2.6948  2.4403  2.2529  1.9960  2.0960  1.8908  1.7260  1.5082  1.5551  1.3692  1.3220  1.1986
 192  0.872546  3.7467  3.1817  1.1371  2.6612  2.4046  2.2159  1.9579  2.0584  1.8521  1.6867  1.4683  1.5153  1.3283  1.2809  1.1566
 193  0.872841  3.7457  3.1618  1.1532  2.6266  2.3680  2.1781  1.9189  2.0199  1.8127  1.6467  1.4276  1.4747  1.2868  1.2390  1.1140
 194  0.873133  3.7447  3.1417  1.1696  2.5912  2.3308  2.1395  1.8794  1.9808  1.7727  1.6060  1.3863  1.4336  1.2447  1.1966  1.0708
 195  0.873421  3.7438  3.1216  1.1863  2.5549  2.2925  2.1001  1.8390  1.9408  1.7319  1.5646  1.3443  1.3918  1.2019  1.1536  1.0270
 196  0.873706  3.7430  3.1012  1.2033  2.5175  2.2534  2.0598  1.7977  1.8999  1.6902  1.5224  1.3015  1.3490  1.1583  1.1097  0.9824
 197  0.873983  3.7421  3.0804  1.2208  2.4789  2.2131  2.0184  1.7553  1.8579  1.6473  1.4790  1.2575  1.3052  1.1136  1.0647  0.9367
 198  0.874254  3.7413  3.0592  1.2388  2.4391  2.1715  1.9757  1.7116  1.8147  1.6032  1.4343  1.2123  1.2601  1.0676  1.0184  0.8898
 199  0.874518  3.7404  3.0375  1.2573  2.3982  2.1288  1.9319  1.6669  1.7703  1.5580  1.3885  1.1659  1.2138  1.0206  0.9711  0.8417
 200  0.874776  3.7396  3.0154  1.2761  2.3566  2.0853  1.8872  1.6211  1.7250  1.5118  1.3417  1.1184  1.1665  0.9723  0.9226  0.7926
 201  0.875028  3.7387  2.9930  1.2953  2.3142  2.0410  1.8418  1.5745  1.6788  1.4647  1.2940  1.0700  1.1183  0.9232  0.8732  0.7425
 202  0.875274  3.7378  2.9700  1.3148  2.2715  1.9962  1.7958  1.5272  1.6320  1.4168  1.2455  1.0207  1.0692  0.8731  0.8228  0.6913
 203  0.875513  3.7369  2.9467  1.3347  2.2280  1.9506  1.7490  1.4791  1.5844  1.3681  1.1961  0.9705  1.0192  0.8221  0.7715  0.6393
 204  0.875747  3.7360  2.9231  1.3548  2.1839  1.9044  1.7015  1.4304  1.5361  1.3188  1.1461  0.9198  0.9686  0.7706  0.7197  0.5867
 205  0.875975  3.7351  2.8990  1.3752  2.1392  1.8576  1.6534  1.3809  1.4872  1.2688  1.0954  0.8682  0.9173  0.7182  0.6670  0.5333
 206  0.876197  3.7342  2.8747  1.3960  2.0939  1.8100  1.6046  1.3307  1.4375  1.2181  1.0439  0.8160  0.8653  0.6652  0.6137  0.4792
 207  0.876413  3.7333  2.8501  1.4169  2.0479  1.7618  1.5551  1.2800  1.3873  1.1668  0.9919  0.7633  0.8127  0.6116  0.5598  0.4245
 208  0.876623  3.7323  2.8252  1.4382  2.0013  1.7131  1.5051  1.2286  1.3365  1.1149  0.9394  0.7101  0.7596  0.5574  0.5053  0.3692
 209  0.876827  3.7314  2.8001  1.4597  1.9542  1.6637  1.4544  1.1767  1.2850  1.0624  0.8862  0.6563  0.7059  0.5027  0.4503  0.3134
 210  0.877025  3.7304  2.7746  1.4814  1.9066  1.6139  1.4033  1.1243  1.2331  1.0095  0.8326  0.6020  0.6517  0.4475  0.3947  0.2571
 211  0.877217  3.7294  2.7488  1.5033  1.8587  1.5637  1.3518  1.0714  1.1808  0.9560  0.7785  0.5473  0.5970  0.3917  0.3387  0.2001
 212  0.877403  3.7284  2.7228  1.5254  1.8105  1.5130  1.2998  1.0181  1.1280  0.9022  0.7240  0.4921  0.5419  0.3355  0.2821  0.1428
 213  0.877583  3.7274  2.6965  1.5478  1.7618  1.4619  1.2473  0.9644  1.0747  0.8479  0.6689  0.4364  0.4863  0.2788  0.2251  0.0849
 214  0.877757  3.7264  2.6700  1.5703  1.7128  1.4105  1.1945  0.9102  1.0211  0.7931  0.6135  0.3804  0.4303  0.2216  0.1676  0.0265
 215  0.877926  3.7254  2.6433  1.5930  1.6635  1.3588  1.1413  0.8557  0.9671  0.7380  0.5577  0.3239  0.3739  0.1641  0.1097 -0.0323
 216  0.878089  3.7243  2.6163  1.6158  1.6141  1.3067  1.0878  0.8009  0.9128  0.6826  0.5015  0.2670  0.3170  0.1061  0.0514 -0.0915
 217  0.878116  3.7241  2.6117  1.6197  1.6058  1.2980  1.0788  0.7916  0.9037  0.6732  0.4921  0.2575  0.3075  0.0964  0.0416 -0.1015
 218  0.878142  3.7240  2.6072  1.6236  1.5973  1.2891  1.0697  0.7823  0.8944  0.6638  0.4825  0.2478  0.2978  0.0865  0.0316 -0.1115
 219  0.878169  3.7238  2.6026  1.6275  1.5889  1.2803  1.0606  0.7729  0.8852  0.6544  0.4729  0.2381  0.2881  0.0766  0.0217 -0.1216
 220  0.878196  3.7236  2.5980  1.6314  1.5805  1.2714  1.0515  0.7636  0.8760  0.6449  0.4634  0.2285  0.2785  0.0668  0.0118 -0.1317
 221  0.878222  3.7234  2.5934  1.6353  1.5720  1.2625  1.0423  0.7542  0.8666  0.6354  0.4537  0.2187  0.2687  0.0569  0.0018 -0.1418
 222  0.878249  3.7232  2.5887  1.6392  1.5635  1.2536  1.0331  0.7448  0.8573  0.6259  0.4441  0.2089  0.2590  0.0469 -0.0082 -0.1520
 223  0.878275  3.7231  2.5841  1.6432  1.5550  1.2446  1.0239  0.7353  0.8480  0.6164  0.4344  0.1991  0.2492  0.0369 -0.0182 -0.1622
 224  0.878301  3.7229  2.5794  1.6471  1.5465  1.2356  1.0146  0.7258  0.8386  0.6067  0.4247  0.1893  0.2393  0.0269 -0.0284 -0.1725
 225  0.878328  3.7227  2.5747  1.6511  1.5380  1.2267  1.0054  0.7164  0.8292  0.5972  0.4150  0.1795  0.2295  0.0169 -0.0384 -0.1827
 226  0.878354  3.7225  2.5699  1.6551  1.5294  1.2176  0.9960  0.7068  0.8197  0.5875  0.4051  0.1695  0.2196  0.0067 -0.0487 -0.1931
 227  0.878600  3.7207  2.5234  1.6944  1.4454  1.1289  0.9045  0.6129  0.7268  0.4925  0.3088  0.0720  0.1221 -0.0928 -0.1488 -0.2949
 228  0.878832  3.7187  2.4761  1.7340  1.3617  1.0401  0.8127  0.5183  0.6334  0.3967  0.2115 -0.0266  0.0237 -0.1934 -0.2501 -0.3979
 229  0.879047  3.7167  2.4285  1.7736  1.2796  0.9524  0.7218  0.4245  0.5408  0.3015  0.1147 -0.1248 -0.0744 -0.2938 -0.3512 -0.5008
 230  0.879236  3.7147  2.3835  1.8108  1.2032  0.8705  0.6367  0.3364  0.4539  0.2122  0.0237 -0.2170 -0.1667 -0.3884 -0.4464 -0.5977
 231  0.879421  3.7126  2.3364  1.8496  1.1240  0.7852  0.5481  0.2447  0.3634  0.1190 -0.0711 -0.3132 -0.2629 -0.4870 -0.5458 -0.6989
 232  0.879593  3.7105  2.2890  1.8886  1.0448  0.7000  0.4596  0.1529  0.2730  0.0258 -0.1660 -0.4094 -0.3591 -0.5858 -0.6453 -0.8002
 233  0.879746  3.7084  2.2439  1.9256  0.9702  0.6197  0.3763  0.0664  0.1877 -0.0620 -0.2554 -0.5001 -0.4498 -0.6791 -0.7394 -0.8961
 234  0.879889  3.7063  2.1986  1.9626  0.8949  0.5396  0.2942 -0.0192  0.1033 -0.1489 -0.3439 -0.5902 -0.5393 -0.7716 -0.8327 -0.9915
 235  0.880024  3.7042  2.1532  1.9996  0.8194  0.4599  0.2128 -0.1042  0.0196 -0.2352 -0.4316 -0.6796 -0.6280 -0.8635 -0.9255 -1.0866
 236  0.880149  3.7021  2.1079  2.0364  0.7450  0.3811  0.1325 -0.1882 -0.0631 -0.3205 -0.5184 -0.7681 -0.7158 -0.9545 -1.0174 -1.1808
 237  0.880265  3.7000  2.0632  2.0727  0.6724  0.3038  0.0531 -0.2710 -0.1447 -0.4047 -0.6041 -0.8555 -0.8026 -1.0444 -1.1082 -1.2739
 238  0.880370  3.6979  2.0199  2.1076  0.6048  0.2301 -0.0239 -0.3512 -0.2236 -0.4864 -0.6876 -0.9406 -0.8874 -1.1318 -1.1964 -1.3641
 239  0.880471  3.6957  1.9761  2.1427  0.5400  0.1572 -0.1015 -0.4320 -0.3031 -0.5691 -0.7723 -1.0271 -0.9738 -1.2204 -1.2859 -1.4556
 240  0.880564  3.6935  1.9330  2.1770  0.4785  0.0872 -0.1767 -0.5105 -0.3802 -0.6496 -0.8549 -1.1116 -1.0583 -1.3070 -1.3733 -1.5450
 241  0.880650  3.6913  1.8917  2.2097  0.4203  0.0207 -0.2479 -0.5851 -0.4534 -0.7261 -0.9334 -1.1921 -1.1386 -1.3895 -1.4567 -1.6302
 242  0.880731  3.6894  1.8538  2.2398  0.3668 -0.0401 -0.3125 -0.6531 -0.5200 -0.7957 -1.0049 -1.2652 -1.2117 -1.4647 -1.5326 -1.7081
 243  0.880806  3.6877  1.8222  2.2649  0.3217 -0.0908 -0.3660 -0.7095 -0.5753 -0.8535 -1.0642 -1.3255 -1.2721 -1.5272 -1.5958 -1.7728
 244  0.880881  3.6870  1.8056  2.2785  0.2958 -0.1193 -0.3958 -0.7407 -0.6060 -0.8853 -1.0967 -1.3585 -1.3052 -1.5613 -1.6301 -1.8079
 245  0.880955  3.6868  1.7994  2.2840  0.2842 -0.1316 -0.4085 -0.7538 -0.6189 -0.8985 -1.1100 -1.3720 -1.3187 -1.5750 -1.6440 -1.8219
 246  0.881030  3.6853  1.7691  2.3086  0.2387 -0.1821 -0.4614 -0.8094 -0.6735 -0.9553 -1.1682 -1.4310 -1.3780 -1.6361 -1.7056 -1.8849
 247  0.881103  3.6825  1.7180  2.3485  0.1705 -0.2602 -0.5442 -0.8976 -0.7596 -1.0458 -1.2613 -1.5253 -1.4731 -1.7348 -1.8055 -1.9876
 248  0.881168  3.6801  1.6717  2.3850  0.1080 -0.3317 -0.6199 -0.9782 -0.8384 -1.1286 -1.3464 -1.6115 -1.5601 -1.8251 -1.8968 -2.0813
 249  0.881229  3.6776  1.6260  2.4209  0.0476 -0.4012 -0.6937 -1.0570 -0.9153 -1.2096 -1.4298 -1.6961 -1.6455 -1.9136 -1.9864 -2.1734
 250  0.881286  3.6752  1.5814  2.4560 -0.0106 -0.4685 -0.7651 -1.1334 -0.9898 -1.2883 -1.5109 -1.7784 -1.7286 -1.9998 -2.0736 -2.2631
 251  0.881338  3.6729  1.5374  2.4906 -0.0674 -0.5344 -0.8351 -1.2085 -1.0631 -1.3657 -1.5906 -1.8594 -1.8105 -2.0848 -2.1596 -2.3516
 252  0.881387  3.6705  1.4942  2.5244 -0.1221 -0.5982 -0.9029 -1.2814 -1.1340 -1.4408 -1.6682 -1.9381 -1.8901 -2.1674 -2.2433 -2.4379
 253  0.881431  3.6682  1.4523  2.5570 -0.1737 -0.6586 -0.9673 -1.3509 -1.2016 -1.5126 -1.7423 -2.0133 -1.9662 -2.2467 -2.3237 -2.5207
 254  0.881472  3.6659  1.4112  2.5890 -0.2232 -0.7172 -1.0298 -1.4185 -1.2673 -1.5825 -1.8145 -2.0867 -2.0405 -2.3242 -2.4022 -2.6018
 255  0.881511  3.6636  1.3701  2.6207 -0.2716 -0.7747 -1.0913 -1.4852 -1.3322 -1.6516 -1.8861 -2.1593 -2.1141 -2.4010 -2.4801 -2.6822
 256  0.881547  3.6613  1.3295  2.6521 -0.3183 -0.8308 -1.1514 -1.5506 -1.3955 -1.7194 -1.9563 -2.2305 -2.1864 -2.4765 -2.5567 -2.7615
 257  0.881580  3.6590  1.2907  2.6820 -0.3620 -0.8835 -1.2080 -1.6124 -1.4554 -1.7836 -2.0229 -2.2982 -2.2551 -2.5484 -2.6297 -2.8369
 258  0.881612  3.6568  1.2514  2.7123 -0.4053 -0.9361 -1.2646 -1.6744 -1.5154 -1.8481 -2.0899 -2.3663 -2.3242 -2.6208 -2.7032 -2.9130
 259  0.881640  3.6546  1.2137  2.7412 -0.4460 -0.9858 -1.3181 -1.7332 -1.5722 -1.9094 -2.1535 -2.4311 -2.3900 -2.6898 -2.7733 -2.9857
 260  0.881668  3.6524  1.1762  2.7699 -0.4854 -1.0343 -1.3704 -1.7909 -1.6279 -1.9696 -2.2162 -2.4950 -2.4549 -2.7579 -2.8426 -3.0576
 261  0.881693  3.6502  1.1392  2.7982 -0.5234 -1.0814 -1.4212 -1.8472 -1.6822 -2.0285 -2.2775 -2.5576 -2.5185 -2.8248 -2.9106 -3.1283
 262  0.881717  3.6480  1.1031  2.8257 -0.5595 -1.1264 -1.4699 -1.9015 -1.7343 -2.0853 -2.3367 -2.6180 -2.5800 -2.8896 -2.9766 -3.1969
 263  0.881740  3.6459  1.0675  2.8527 -0.5941 -1.1701 -1.5172 -1.9543 -1.7851 -2.1407 -2.3946 -2.6772 -2.6402 -2.9531 -3.0412 -3.2642
 264  0.881761  3.6438  1.0323  2.8794 -0.6275 -1.2124 -1.5631 -2.0060 -1.8346 -2.1950 -2.4514 -2.7353 -2.6993 -3.0156 -3.1049 -3.3305
 265  0.881781  3.6416  0.9978  2.9054 -0.6586 -1.2525 -1.6070 -2.0555 -1.8820 -2.2473 -2.5061 -2.7913 -2.7563 -3.0761 -3.1665 -3.3949
 266  0.881800  3.6395  0.9639  2.9308 -0.6874 -1.2904 -1.6485 -2.1030 -1.9272 -2.2975 -2.5588 -2.8454 -2.8113 -3.1347 -3.2264 -3.4574
 267  0.881818  3.6373  0.9296  2.9563 -0.7151 -1.3276 -1.6895 -2.1501 -1.9719 -2.3474 -2.6114 -2.8995 -2.8663 -3.1935 -3.2864 -3.5203
 268  0.881834  3.6352  0.8967  2.9808 -0.7408 -1.3625 -1.7280 -2.1948 -2.0143 -2.3949 -2.6614 -2.9511 -2.9188 -3.2497 -3.3437 -3.5804
 269  0.881850  3.6331  0.8640  3.0050 -0.7654 -1.3962 -1.7654 -2.2384 -2.0555 -2.4414 -2.7105 -3.0017 -2.9703 -3.3049 -3.4002 -3.6397
 270  0.881865  3.6310  0.8320  3.0287 -0.7886 -1.4285 -1.8013 -2.2806 -2.0953 -2.4865 -2.7581 -3.0509 -3.0203 -3.3588 -3.4553 -3.6975
 271  0.881879  3.6290  0.8007  3.0519 -0.8108 -1.4596 -1.8359 -2.3214 -2.1337 -2.5301 -2.8044 -3.0988 -3.0690 -3.4112 -3.5089 -3.7539
 272  0.881893  3.6269  0.7693  3.0750 -0.8320 -1.4898 -1.8696 -2.3615 -2.1714 -2.5732 -2.8500 -3.1462 -3.1172 -3.4632 -3.5622 -3.8100
 273  0.881906  3.6249  0.7387  3.0976 -0.8521 -1.5188 -1.9019 -2.4003 -2.2078 -2.6150 -2.8944 -3.1922 -3.1640 -3.5139 -3.6141 -3.8647
 274  0.881918  3.6229  0.7090  3.1196 -0.8712 -1.5465 -1.9327 -2.4377 -2.2427 -2.6553 -2.9371 -3.2367 -3.2091 -3.5629 -3.6643 -3.9176
 275  0.881929  3.6210  0.6795  3.1413 -0.8896 -1.5735 -1.9626 -2.4743 -2.2769 -2.6949 -2.9792 -3.2806 -3.2535 -3.6114 -3.7140 -3.9700
 276  0.881941  3.6191  0.6508  3.1625 -0.9069 -1.5990 -1.9909 -2.5095 -2.3096 -2.7329 -3.0197 -3.3229 -3.2964 -3.6582 -3.7621 -4.0207
 277  0.881951  3.6173  0.6230  3.1830 -0.9230 -1.6233 -2.0178 -2.5432 -2.3409 -2.7696 -3.0588 -3.3637 -3.3376 -3.7036 -3.8086 -4.0699
 278  0.881961  3.6156  0.5963  3.2028 -0.9382 -1.6463 -2.0432 -2.5754 -2.3708 -2.8046 -3.0962 -3.4028 -3.3772 -3.7471 -3.8533 -4.1172
