#EEP   M/Mo    LogTeff  LogG   LogL/Lo F435W   F475W   F502N   F550M   F555W   F606W   F625W   F658N   F660N   F775W   F814W   F850LP  
 175  0.897011  3.8044  3.5597  1.0019  2.7299  2.5792  2.4623  2.2720  2.3448  2.1962  2.0709  1.9009  1.9356  1.8005  1.7682  1.6841
 176  0.897310  3.7991  3.5332  1.0075  2.7350  2.5787  2.4582  2.2622  2.3372  2.1836  2.0548  1.8797  1.9161  1.7759  1.7421  1.6542
 177  0.897618  3.7935  3.5061  1.0125  2.7433  2.5808  2.4561  2.2543  2.3314  2.1726  2.0402  1.8597  1.8980  1.7524  1.7171  1.6250
 178  0.897936  3.7877  3.4786  1.0167  2.7553  2.5863  2.4576  2.2491  2.3288  2.1644  2.0281  1.8418  1.8825  1.7308  1.6938  1.5973
 179  0.898269  3.7817  3.4515  1.0201  2.7728  2.5953  2.4611  2.2450  2.3276  2.1568  2.0160  1.8234  1.8664  1.7088  1.6702  1.5692
 180  0.898617  3.7758  3.4253  1.0230  2.7924  2.6058  2.4654  2.2418  2.3273  2.1502  2.0050  1.8068  1.8516  1.6881  1.6477  1.5425
 181  0.898974  3.7703  3.4004  1.0259  2.8100  2.6152  2.4694  2.2395  2.3275  2.1450  1.9960  1.7937  1.8399  1.6702  1.6283  1.5189
 182  0.899267  3.7663  3.3808  1.0297  2.8191  2.6182  2.4683  2.2339  2.3237  2.1373  1.9857  1.7802  1.8275  1.6535  1.6104  1.4980
 183  0.899555  3.7628  3.3617  1.0351  2.8222  2.6158  2.4623  2.2239  2.3152  2.1253  1.9714  1.7632  1.8113  1.6337  1.5896  1.4746
 184  0.899837  3.7599  3.3423  1.0429  2.8173  2.6060  2.4492  2.2073  2.3000  2.1071  1.9512  1.7406  1.7893  1.6088  1.5638  1.4466
 185  0.900109  3.7574  3.3231  1.0519  2.8079  2.5921  2.4324  2.1874  2.2813  2.0857  1.9279  1.7152  1.7646  1.5814  1.5357  1.4165
 186  0.900373  3.7552  3.3040  1.0627  2.7922  2.5727  2.4104  2.1628  2.2578  2.0599  1.9007  1.6862  1.7360  1.5506  1.5043  1.3835
 187  0.900628  3.7535  3.2850  1.0748  2.7710  2.5484  2.3842  2.1345  2.2303  2.0307  1.8702  1.6544  1.7046  1.5173  1.4705  1.3483
 188  0.900876  3.7518  3.2662  1.0870  2.7493  2.5238  2.3576  2.1058  2.2024  2.0011  1.8395  1.6224  1.6730  1.4839  1.4366  1.3131
 189  0.901118  3.7504  3.2475  1.1003  2.7233  2.4953  2.3276  2.0741  2.1714  1.9686  1.8061  1.5880  1.6389  1.4483  1.4006  1.2760
 190  0.901355  3.7491  3.2289  1.1138  2.6965  2.4662  2.2970  2.0419  2.1398  1.9358  1.7724  1.5532  1.6044  1.4125  1.3644  1.2388
 191  0.901589  3.7480  3.2104  1.1278  2.6676  2.4352  2.2647  2.0083  2.1067  1.9015  1.7374  1.5174  1.5688  1.3757  1.3272  1.2007
 192  0.901818  3.7469  3.1920  1.1421  2.6376  2.4033  2.2316  1.9739  2.0728  1.8665  1.7017  1.4809  1.5325  1.3383  1.2895  1.1622
 193  0.902045  3.7460  3.1737  1.1567  2.6065  2.3704  2.1976  1.9387  2.0380  1.8308  1.6653  1.4439  1.4957  1.3004  1.2513  1.1232
 194  0.902269  3.7451  3.1554  1.1715  2.5744  2.3366  2.1627  1.9028  2.0026  1.7944  1.6283  1.4062  1.4582  1.2620  1.2127  1.0838
 195  0.902490  3.7442  3.1371  1.1864  2.5419  2.3025  2.1276  1.8666  1.9668  1.7578  1.5911  1.3684  1.4206  1.2234  1.1738  1.0442
 196  0.902709  3.7434  3.1188  1.2016  2.5086  2.2677  2.0918  1.8299  1.9304  1.7206  1.5534  1.3301  1.3824  1.1843  1.1345  1.0043
 197  0.902926  3.7426  3.1006  1.2169  2.4746  2.2323  2.0554  1.7926  1.8935  1.6829  1.5151  1.2913  1.3438  1.1449  1.0948  0.9639
 198  0.903141  3.7419  3.0823  1.2323  2.4403  2.1966  2.0188  1.7551  1.8564  1.6449  1.4767  1.2524  1.3050  1.1052  1.0549  0.9235
 199  0.903353  3.7412  3.0639  1.2479  2.4054  2.1603  1.9817  1.7171  1.8187  1.6066  1.4379  1.2130  1.2658  1.0652  1.0147  0.8826
 200  0.903564  3.7405  3.0455  1.2636  2.3700  2.1236  1.9442  1.6788  1.7807  1.5678  1.3986  1.1733  1.2263  1.0249  0.9741  0.8415
 201  0.903772  3.7398  3.0271  1.2795  2.3343  2.0866  1.9064  1.6402  1.7424  1.5288  1.3592  1.1334  1.1865  0.9843  0.9333  0.8002
 202  0.903978  3.7391  3.0085  1.2955  2.2979  2.0490  1.8680  1.6010  1.7035  1.4893  1.3192  1.0930  1.1462  0.9433  0.8921  0.7584
 203  0.904178  3.7385  2.9896  1.3119  2.2609  2.0107  1.8290  1.5611  1.6640  1.4490  1.2785  1.0519  1.1052  0.9015  0.8501  0.7158
 204  0.904372  3.7378  2.9701  1.3286  2.2231  1.9715  1.7890  1.5203  1.6235  1.4078  1.2369  1.0097  1.0632  0.8587  0.8071  0.6722
 205  0.904561  3.7371  2.9504  1.3456  2.1847  1.9318  1.7485  1.4790  1.5824  1.3661  1.1947  0.9671  1.0207  0.8154  0.7635  0.6281
 206  0.904744  3.7364  2.9303  1.3630  2.1454  1.8912  1.7070  1.4368  1.5405  1.3235  1.1517  0.9237  0.9773  0.7712  0.7191  0.5832
 207  0.904922  3.7357  2.9101  1.3805  2.1056  1.8502  1.6652  1.3941  1.4981  1.2804  1.1082  0.8797  0.9334  0.7266  0.6743  0.5377
 208  0.905096  3.7349  2.8896  1.3982  2.0654  1.8086  1.6228  1.3509  1.4553  1.2369  1.0642  0.8352  0.8891  0.6814  0.6289  0.4917
 209  0.905265  3.7342  2.8688  1.4162  2.0247  1.7665  1.5799  1.3072  1.4118  1.1927  1.0196  0.7902  0.8441  0.6357  0.5829  0.4451
 210  0.905430  3.7335  2.8478  1.4344  1.9836  1.7241  1.5365  1.2630  1.3680  1.1482  0.9746  0.7448  0.7987  0.5895  0.5365  0.3981
 211  0.905591  3.7328  2.8266  1.4527  1.9422  1.6812  1.4928  1.2184  1.3237  1.1032  0.9291  0.6989  0.7529  0.5429  0.4896  0.3507
 212  0.905747  3.7320  2.8053  1.4712  1.9002  1.6378  1.4486  1.1734  1.2790  1.0578  0.8833  0.6526  0.7067  0.4959  0.4424  0.3028
 213  0.905899  3.7313  2.7838  1.4899  1.8580  1.5942  1.4040  1.1280  1.2340  1.0120  0.8370  0.6059  0.6601  0.4484  0.3947  0.2545
 214  0.906046  3.7306  2.7621  1.5087  1.8156  1.5503  1.3591  1.0823  1.1886  0.9658  0.7904  0.5588  0.6131  0.4006  0.3466  0.2058
 215  0.906191  3.7298  2.7403  1.5276  1.7728  1.5060  1.3139  1.0363  1.1429  0.9194  0.7435  0.5115  0.5658  0.3525  0.2983  0.1569
 216  0.906330  3.7291  2.7183  1.5467  1.7298  1.4615  1.2684  0.9899  1.0969  0.8726  0.6962  0.4637  0.5182  0.3040  0.2495  0.1075
 217  0.906357  3.7289  2.7140  1.5504  1.7215  1.4529  1.2596  0.9809  1.0879  0.8636  0.6871  0.4544  0.5089  0.2946  0.2401  0.0979
 218  0.906383  3.7288  2.7097  1.5541  1.7132  1.4443  1.2508  0.9720  1.0791  0.8545  0.6779  0.4452  0.4997  0.2852  0.2307  0.0883
 219  0.906409  3.7287  2.7055  1.5578  1.7049  1.4357  1.2420  0.9630  1.0702  0.8455  0.6688  0.4360  0.4905  0.2758  0.2212  0.0787
 220  0.906435  3.7285  2.7011  1.5616  1.6965  1.4269  1.2331  0.9539  1.0611  0.8362  0.6595  0.4266  0.4811  0.2662  0.2116  0.0690
 221  0.906462  3.7284  2.6968  1.5653  1.6881  1.4182  1.2241  0.9448  1.0521  0.8271  0.6502  0.4172  0.4718  0.2567  0.2020  0.0593
 222  0.906488  3.7282  2.6925  1.5690  1.6796  1.4095  1.2153  0.9357  1.0431  0.8179  0.6410  0.4079  0.4625  0.2473  0.1925  0.0497
 223  0.906514  3.7281  2.6882  1.5728  1.6712  1.4007  1.2063  0.9266  1.0340  0.8087  0.6316  0.3985  0.4531  0.2377  0.1829  0.0400
 224  0.906540  3.7279  2.6839  1.5766  1.6627  1.3919  1.1973  0.9174  1.0249  0.7995  0.6223  0.3891  0.4437  0.2281  0.1733  0.0302
 225  0.906565  3.7278  2.6795  1.5804  1.6542  1.3831  1.1883  0.9082  1.0158  0.7902  0.6129  0.3796  0.4342  0.2185  0.1636  0.0204
 226  0.906591  3.7276  2.6750  1.5842  1.6456  1.3742  1.1792  0.8989  1.0066  0.7808  0.6035  0.3700  0.4247  0.2088  0.1538  0.0105
 227  0.906838  3.7261  2.6311  1.6222  1.5605  1.2858  1.0888  0.8067  0.9151  0.6878  0.5094  0.2750  0.3299  0.1122  0.0568 -0.0879
 228  0.907076  3.7246  2.5857  1.6615  1.4728  1.1947  0.9955  0.7116  0.8207  0.5917  0.4122  0.1769  0.2319  0.0124 -0.0435 -0.1895
 229  0.907297  3.7230  2.5406  1.7006  1.3855  1.1040  0.9027  0.6169  0.7268  0.4961  0.3156  0.0793  0.1344 -0.0868 -0.1433 -0.2906
 230  0.907504  3.7215  2.4951  1.7399  1.2986  1.0134  0.8098  0.5220  0.6327  0.4003  0.2188 -0.0185  0.0367 -0.1864 -0.2434 -0.3921
 231  0.907696  3.7197  2.4490  1.7791  1.2134  0.9239  0.7177  0.4276  0.5392  0.3048  0.1220 -0.1165 -0.0612 -0.2863 -0.3439 -0.4940
 232  0.907874  3.7180  2.4032  1.8181  1.1294  0.8354  0.6265  0.3338  0.4465  0.2100  0.0258 -0.2139 -0.1584 -0.3856 -0.4438 -0.5954
 233  0.908037  3.7163  2.3582  1.8563  1.0478  0.7492  0.5376  0.2422  0.3559  0.1172 -0.0683 -0.3093 -0.2537 -0.4829 -0.5417 -0.6948
 234  0.908192  3.7145  2.3125  1.8950  0.9659  0.6622  0.4477  0.1493  0.2642  0.0231 -0.1639 -0.4063 -0.3505 -0.5820 -0.6413 -0.7960
 235  0.908332  3.7128  2.2681  1.9326  0.8868  0.5781  0.3608  0.0594  0.1754 -0.0681 -0.2566 -0.5003 -0.4443 -0.6780 -0.7379 -0.8941
 236  0.908463  3.7110  2.2237  1.9701  0.8082  0.4943  0.2742 -0.0303  0.0869 -0.1590 -0.3490 -0.5940 -0.5378 -0.7738 -0.8343 -0.9920
 237  0.908583  3.7093  2.1801  2.0069  0.7312  0.4123  0.1895 -0.1179  0.0004 -0.2478 -0.4393 -0.6855 -0.6293 -0.8674 -0.9286 -1.0878
 238  0.908695  3.7076  2.1367  2.0434  0.6550  0.3311  0.1055 -0.2047 -0.0853 -0.3359 -0.5288 -0.7761 -0.7198 -0.9602 -1.0219 -1.1827
 239  0.908797  3.7059  2.0946  2.0789  0.5807  0.2522  0.0240 -0.2888 -0.1684 -0.4211 -0.6153 -0.8637 -0.8074 -1.0499 -1.1123 -1.2746
 240  0.908895  3.7042  2.0514  2.1153  0.5050  0.1717 -0.0591 -0.3747 -0.2532 -0.5082 -0.7038 -0.9532 -0.8968 -1.1417 -1.2047 -1.3687
 241  0.908986  3.7025  2.0089  2.1509  0.4313  0.0931 -0.1403 -0.4587 -0.3362 -0.5934 -0.7904 -1.0408 -0.9843 -1.2317 -1.2953 -1.4608
 242  0.909069  3.7007  1.9673  2.1855  0.3612  0.0178 -0.2183 -0.5398 -0.4161 -0.6757 -0.8742 -1.1257 -1.0690 -1.3190 -1.3833 -1.5504
 243  0.909148  3.6989  1.9253  2.2202  0.2918 -0.0571 -0.2961 -0.6207 -0.4958 -0.7580 -0.9580 -1.2108 -1.1539 -1.4064 -1.4714 -1.6403
 244  0.909221  3.6971  1.8849  2.2535  0.2262 -0.1284 -0.3703 -0.6982 -0.5721 -0.8368 -1.0384 -1.2930 -1.2353 -1.4904 -1.5561 -1.7268
 245  0.909288  3.6954  1.8473  2.2845  0.1658 -0.1941 -0.4388 -0.7698 -0.6425 -0.9097 -1.1127 -1.3692 -1.3108 -1.5681 -1.6346 -1.8069
 246  0.909353  3.6939  1.8135  2.3124  0.1117 -0.2532 -0.5004 -0.8342 -0.7059 -0.9754 -1.1797 -1.4379 -1.3788 -1.6382 -1.7053 -1.8792
 247  0.909413  3.6930  1.7916  2.3306  0.0760 -0.2919 -0.5408 -0.8763 -0.7473 -1.0182 -1.2234 -1.4827 -1.4232 -1.6838 -1.7512 -1.9261
 248  0.909473  3.6934  1.7965  2.3271  0.0810 -0.2858 -0.5341 -0.8690 -0.7402 -1.0106 -1.2155 -1.4744 -1.4150 -1.6752 -1.7425 -1.9170
 249  0.909538  3.6927  1.7778  2.3430  0.0488 -0.3204 -0.5699 -0.9061 -0.7769 -1.0484 -1.2539 -1.5137 -1.4540 -1.7151 -1.7827 -1.9580
 250  0.909600  3.6906  1.7327  2.3801 -0.0219 -0.3980 -0.6510 -0.9912 -0.8605 -1.1351 -1.3425 -1.6049 -1.5441 -1.8080 -1.8764 -2.0538
 251  0.909658  3.6885  1.6864  2.4179 -0.0930 -0.4766 -0.7333 -1.0777 -0.9454 -1.2234 -1.4328 -1.6972 -1.6359 -1.9029 -1.9722 -2.1518
 252  0.909711  3.6865  1.6413  2.4549 -0.1614 -0.5526 -0.8131 -1.1618 -1.0279 -1.3093 -1.5206 -1.7867 -1.7253 -1.9954 -2.0656 -2.2472
 253  0.909760  3.6844  1.5970  2.4910 -0.2277 -0.6266 -0.8907 -1.2439 -1.1083 -1.3931 -1.6065 -1.8740 -1.8127 -2.0858 -2.1569 -2.3406
 254  0.909805  3.6825  1.5543  2.5259 -0.2907 -0.6974 -0.9651 -1.3227 -1.1855 -1.4737 -1.6891 -1.9578 -1.8969 -2.1730 -2.2449 -2.4306
 255  0.909847  3.6806  1.5125  2.5601 -0.3521 -0.7665 -1.0379 -1.3999 -1.2609 -1.5526 -1.7700 -2.0399 -1.9792 -2.2584 -2.3311 -2.5188
 256  0.909885  3.6786  1.4708  2.5938 -0.4109 -0.8334 -1.1085 -1.4752 -1.3345 -1.6298 -1.8493 -2.1206 -2.0600 -2.3424 -2.4159 -2.6057
 257  0.909921  3.6765  1.4298  2.6267 -0.4671 -0.8979 -1.1768 -1.5483 -1.4059 -1.7049 -1.9265 -2.1991 -2.1388 -2.4244 -2.4988 -2.6907
 258  0.909955  3.6745  1.3894  2.6591 -0.5215 -0.9607 -1.2434 -1.6199 -1.4756 -1.7784 -2.0022 -2.2761 -2.2160 -2.5049 -2.5801 -2.7741
 259  0.909986  3.6726  1.3496  2.6910 -0.5740 -1.0218 -1.3083 -1.6898 -1.5436 -1.8503 -2.0763 -2.3516 -2.2916 -2.5839 -2.6600 -2.8561
 260  0.910014  3.6706  1.3110  2.7218 -0.6237 -1.0801 -1.3704 -1.7569 -1.6089 -1.9195 -2.1476 -2.4242 -2.3646 -2.6600 -2.7371 -2.9353
 261  0.910041  3.6687  1.2731  2.7520 -0.6715 -1.1367 -1.4307 -1.8223 -1.6725 -1.9869 -2.2173 -2.4951 -2.4359 -2.7345 -2.8124 -3.0128
 262  0.910066  3.6668  1.2358  2.7816 -0.7177 -1.1916 -1.4893 -1.8862 -1.7345 -2.0529 -2.2854 -2.5645 -2.5058 -2.8075 -2.8863 -3.0887
 263  0.910089  3.6649  1.1991  2.8108 -0.7621 -1.2449 -1.5464 -1.9486 -1.7949 -2.1174 -2.3521 -2.6325 -2.5742 -2.8791 -2.9588 -3.1634
 264  0.910111  3.6630  1.1626  2.8397 -0.8052 -1.2972 -1.6023 -2.0100 -1.8545 -2.1810 -2.4181 -2.6996 -2.6419 -2.9500 -3.0306 -3.2373
 265  0.910132  3.6611  1.1272  2.8677 -0.8461 -1.3470 -1.6557 -2.0690 -1.9115 -2.2422 -2.4815 -2.7642 -2.7070 -3.0184 -3.0999 -3.3087
 266  0.910151  3.6592  1.0922  2.8951 -0.8850 -1.3951 -1.7073 -2.1263 -1.9668 -2.3017 -2.5433 -2.8273 -2.7705 -3.0853 -3.1677 -3.3787
 267  0.910169  3.6574  1.0577  2.9224 -0.9231 -1.4422 -1.7579 -2.1827 -2.0212 -2.3605 -2.6044 -2.8895 -2.8333 -3.1514 -3.2348 -3.4479
 268  0.910186  3.6556  1.0241  2.9487 -0.9589 -1.4871 -1.8062 -2.2367 -2.0733 -2.4169 -2.6631 -2.9494 -2.8937 -3.2152 -3.2995 -3.5148
 269  0.910202  3.6537  0.9909  2.9745 -0.9926 -1.5300 -1.8524 -2.2889 -2.1235 -2.4715 -2.7200 -3.0075 -2.9524 -3.2774 -3.3626 -3.5802
 270  0.910217  3.6518  0.9577  3.0001 -1.0243 -1.5712 -1.8970 -2.3397 -2.1722 -2.5248 -2.7758 -3.0644 -3.0099 -3.3385 -3.4248 -3.6448
 271  0.910231  3.6499  0.9250  3.0251 -1.0538 -1.6104 -1.9396 -2.3886 -2.2190 -2.5763 -2.8297 -3.1195 -3.0657 -3.3980 -3.4854 -3.7077
 272  0.910245  3.6480  0.8926  3.0498 -1.0823 -1.6485 -1.9811 -2.4365 -2.2648 -2.6269 -2.8827 -3.1736 -3.1206 -3.4567 -3.5450 -3.7698
 273  0.910258  3.6461  0.8610  3.0738 -1.1085 -1.6844 -2.0203 -2.4822 -2.3084 -2.6753 -2.9337 -3.2257 -3.1734 -3.5133 -3.6027 -3.8299
 274  0.910270  3.6442  0.8297  3.0975 -1.1337 -1.7193 -2.0585 -2.5270 -2.3510 -2.7229 -2.9837 -3.2769 -3.2253 -3.5690 -3.6595 -3.8892
 275  0.910281  3.6423  0.7991  3.1206 -1.1572 -1.7525 -2.0949 -2.5700 -2.3919 -2.7687 -3.0321 -3.3264 -3.2757 -3.6231 -3.7147 -3.9469
 276  0.910292  3.6405  0.7692  3.1432 -1.1790 -1.7840 -2.1296 -2.6114 -2.4311 -2.8129 -3.0788 -3.3744 -3.3244 -3.6756 -3.7683 -4.0029
 277  0.910302  3.6387  0.7399  3.1653 -1.1999 -1.8145 -2.1631 -2.6516 -2.4691 -2.8560 -3.1243 -3.4211 -3.3719 -3.7269 -3.8206 -4.0578
 278  0.910312  3.6369  0.7117  3.1866 -1.2195 -1.8434 -2.1949 -2.6899 -2.5053 -2.8972 -3.1679 -3.4659 -3.4175 -3.7761 -3.8709 -4.1104
 279  0.910321  3.6353  0.6857  3.2062 -1.2373 -1.8698 -2.2240 -2.7252 -2.5386 -2.9351 -3.2080 -3.5072 -3.4594 -3.8215 -3.9172 -4.1590
